dataset,eventId,log_sim,content,template
DATASET.Proxifier,E8,"(0, 45, 21)","['f12.baidu.com', ':', '80', ' ', 'close', ',', '', ' ', '1634', ' ', 'bytes', ' ', '', '(', '1.59', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '15284', ' ', 'bytes', ' ', '', '(', '14.9', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '21']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['f12.baidu.com', ':', '80', ' ', 'close', ',', '', ' ', '1640', ' ', 'bytes', ' ', '', '(', '1.60', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '17802', ' ', 'bytes', ' ', '', '(', '17.3', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '22']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['f12.baidu.com', ':', '80', ' ', 'close', ',', '', ' ', '3281', ' ', 'bytes', ' ', '', '(', '3.20', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '102173', ' ', 'bytes', ' ', '', '(', '99.7', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '22']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['c.csdnimg.cn', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '30']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['avatar.csdn.net', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '30']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['cpro.baidustatic.com', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '00']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['intf.zsall.mobilem.360.cn', ':', '80', ' ', 'close', ',', '', ' ', '314', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '1035', ' ', 'bytes', ' ', '', '(', '1.01', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '30']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['csdnimg.cn', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '11']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['csdnimg.cn', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '11']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['dc.csdn.net', ':', '80', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '10']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['blog.csdn.net', ':', '80', ' ', 'close', ',', '', ' ', '670', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '421', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '29']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['static.blog.csdn.net', ':', '80', ' ', 'close', ',', '', ' ', '2188', ' ', 'bytes', ' ', '', '(', '2.13', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '41402', ' ', 'bytes', ' ', '', '(', '40.4', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '02', ':', '03']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['dc.csdn.net', ':', '80', ' ', 'close', ',', '', ' ', '1822', ' ', 'bytes', ' ', '', '(', '1.77', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '754', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '01']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['eclick.baidu.com', ':', '443', ' ', 'close', ',', '', ' ', '338', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '3597', ' ', 'bytes', ' ', '', '(', '3.51', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '50']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['wn.pos.baidu.com', ':', '443', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '48']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['beacon.tingyun.com', ':', '80', ' ', 'close', ',', '', ' ', '42307', ' ', 'bytes', ' ', '', '(', '41.3', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '279', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '00']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['c.csdnimg.cn', ':', '80', ' ', 'close', ',', '', ' ', '1314', ' ', 'bytes', ' ', '', '(', '1.28', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '27289', ' ', 'bytes', ' ', '', '(', '26.6', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '03', ':', '09']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['csdnimg.cn', ':', '80', ' ', 'close', ',', '', ' ', '1278', ' ', 'bytes', ' ', '', '(', '1.24', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '6854', ' ', 'bytes', ' ', '', '(', '6.69', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '02', ':', '02']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['clients4.google.com', ':', '443', ' ', 'close', ',', '', ' ', '20249', ' ', 'bytes', ' ', '', '(', '19.7', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '20243', ' ', 'bytes', ' ', '', '(', '19.7', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '10', ':', '34']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['www.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '461', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4784', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['www.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '461', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4784', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['fonts.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '461', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4786', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '03']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['engine.adzerk.net', ':', '443', ' ', 'close', ',', '', ' ', '0', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '0', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '00']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['engine.adzerk.net', ':', '443', ' ', 'close', ',', '', ' ', '2508', ' ', 'bytes', ' ', '', '(', '2.44', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '7073', ' ', 'bytes', ' ', '', '(', '6.90', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '03']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['clients6.google.com', ':', '443', ' ', 'close', ',', '', ' ', '6703', ' ', 'bytes', ' ', '', '(', '6.54', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '5167', ' ', 'bytes', ' ', '', '(', '5.04', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '10', ':', '52']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['qbwup.imtt.qq.com', ':', '80', ' ', 'close', ',', '', ' ', '494', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '208', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '39']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['www.evernote.com', ':', '443', ' ', 'close', ',', '', ' ', '7238', ' ', 'bytes', ' ', '', '(', '7.06', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '12813', ' ', 'bytes', ' ', '', '(', '12.5', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '05', ':', '46']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['googleads.g.doubleclick.net', ':', '443', ' ', 'close', ',', '', ' ', '749', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '229', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '11']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['pubads.g.doubleclick.net', ':', '443', ' ', 'close', ',', '', ' ', '476', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4417', ' ', 'bytes', ' ', '', '(', '4.31', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '23']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['engine.adzerk.net', ':', '443', ' ', 'close', ',', '', ' ', '2419', ' ', 'bytes', ' ', '', '(', '2.36', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '4742', ' ', 'bytes', ' ', '', '(', '4.63', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '07']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['short.weixin.qq.com', ':', '80', ' ', 'close', ',', '', ' ', '357', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '484', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '<1', ' ', 'sec']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['ogs.google.com', ':', '443', ' ', 'close', ',', '', ' ', '2476', ' ', 'bytes', ' ', '', '(', '2.41', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '2643', ' ', 'bytes', ' ', '', '(', '2.58', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '04', ':', '28']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['sb.scorecardresearch.com', ':', '443', ' ', 'close', ',', '', ' ', '3818', ' ', 'bytes', ' ', '', '(', '3.72', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '6276', ' ', 'bytes', ' ', '', '(', '6.12', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '11', ':', '02']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['client-cf.dropbox.com', ':', '443', ' ', 'close', ',', '', ' ', '3460', ' ', 'bytes', ' ', '', '(', '3.37', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '5211', ' ', 'bytes', ' ', '', '(', '5.08', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '01', ':', '04']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['short.weixin.qq.com', ':', '80', ' ', 'close', ',', '', ' ', '409', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '161', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '<1', ' ', 'sec']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['security.ie.sogou.com', ':', '80', ' ', 'close', ',', '', ' ', '735', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '184', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '<1', ' ', 'sec']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['c.trello.com', ':', '443', ' ', 'close', ',', '', ' ', '326', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '5710', ' ', 'bytes', ' ', '', '(', '5.57', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['www.google.com.hk', ':', '443', ' ', 'close', ',', '', ' ', '734', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '229', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['play.google.com', ':', '443', ' ', 'close', ',', '', ' ', '2130', ' ', 'bytes', ' ', '', '(', '2.08', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '1009', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '03', ':', '24']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['f-log-extension.grammarly.io', ':', '443', ' ', 'close', ',', '', ' ', '1363', ' ', 'bytes', ' ', '', '(', '1.33', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '3549', ' ', 'bytes', ' ', '', '(', '3.46', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '33']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 45, 21)","['clients4.google.com', ':', '443', ' ', 'close', ',', '', ' ', '7063', ' ', 'bytes', ' ', '', '(', '6.89', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '15399', ' ', 'bytes', ' ', '', '(', '15.0', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '21']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['trello.com', ':', '443', ' ', 'close', ',', '', ' ', '2168', ' ', 'bytes', ' ', '', '(', '2.11', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '605', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '34']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['qa.sockets.stackexchange.com', ':', '443', ' ', 'close', ',', '', ' ', '1603', ' ', 'bytes', ' ', '', '(', '1.56', ' ', 'KB', ')', '', ' ', 'sent', ',', '', ' ', '527', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '22', ':', '32']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['short.weixin.qq.com', ':', '80', ' ', 'close', ',', '', ' ', '484', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '30152', ' ', 'bytes', ' ', '', '(', '29.4', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '<1', ' ', 'sec']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['lh6.googleusercontent.com', ':', '443', ' ', 'close', ',', '', ' ', '471', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4693', ' ', 'bytes', ' ', '', '(', '4.58', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '10']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['ssl.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '461', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4786', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '10']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['www.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '461', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4785', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['ping.pinyin.sogou.com', ':', '80', ' ', 'close', ',', '', ' ', '561', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '166', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '30']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['fonts.gstatic.com', ':', '443', ' ', 'close', ',', '', ' ', '463', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4786', ' ', 'bytes', ' ', '', '(', '4.67', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '33']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['securepubads.g.doubleclick.net', ':', '443', ' ', 'close', ',', '', ' ', '476', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '4417', ' ', 'bytes', ' ', '', '(', '4.31', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '33']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 37, 21)","['d.agkn.com', ':', '443', ' ', 'close', ',', '', ' ', '324', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '2764', ' ', 'bytes', ' ', '', '(', '2.69', ' ', 'KB', ')', '', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '00', ':', '12']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
DATASET.Proxifier,E8,"(0, 29, 21)","['log.getdropbox.com', ':', '80', ' ', 'close', ',', '', ' ', '739', ' ', 'bytes', ' ', 'sent', ',', '', ' ', '404', ' ', 'bytes', ' ', 'received', ',', '', ' ', 'lifetime', ' ', '<1', ' ', 'sec']","['<*>', ' ', 'close', ',', '', ' ', '<*>', ' ', 'bytes<*>sent', ',', '', ' ', '<*>', ' ', 'bytes<*>received', ',', '', ' ', 'lifetime', ' ', '<*>']"
